customerid,trips,amount_of_yen,quantity,purchase_period,purchase_recency,purchase_amount_per_trips,regularity,trips_cancellation,trips_cat85099,trips_cat85123,trips_cat22423,trips_cat47566,trips_cat84879,trips_cat20725,trips_cat22720,trips_catpost,trips_cat23203,trips_cat22383,mode_category,tgt
14309,6,1129.42,847,154,6,188.236666666667,25.6666666666667,0,0,0,3,0,0,0,0,0,0,0,85032,0
14312,4,854.59,385,150,24,213.6475,37.5,0,0,1,0,0,1,0,0,0,1,0,22178,0
14329,6,3046.08,1912,165,2,507.68,27.5,0,2,1,0,0,0,1,0,0,1,1,85099,0
14334,5,1345.33,921,115,41,269.066,23,0,0,0,0,0,0,0,0,0,0,0,48187,0
14339,4,289.91,150,8,72,72.4775,2,0,0,0,0,0,0,0,0,1,0,0,23155,1
14341,5,687.25,416,103,53,137.45,20.6,0,3,0,0,0,0,2,0,0,1,0,85099,0
14364,6,2808,1464,47,2,468,7.83333333333333,0,2,0,0,0,0,1,0,0,0,0,23298,0
14367,10,4061.77,1859,91,22,406.177,9.1,0,3,5,0,4,0,2,2,0,0,0,47590,0
14395,6,1647.59,797,156,15,274.598333333333,26,0,0,0,0,4,0,0,0,0,0,0,85152,0
14397,4,379.04,312,41,9,94.76,10.25,0,0,0,0,0,0,0,0,0,0,0,22178,0
14401,4,1352.04,1136,153,0,338.01,38.25,0,0,0,0,0,1,0,0,0,0,0,84944,0
14404,4,865.2,552,157,7,216.3,39.25,0,0,0,2,0,0,2,0,0,0,1,20727,0
14407,4,972.98,414,77,37,243.245,19.25,0,1,0,0,0,0,0,1,0,0,0,22848,0
14408,4,1215.32,721,92,9,303.83,23,0,0,0,0,0,0,0,0,0,0,0,85152,0
14410,8,709.8,332,99,44,88.7250000000001,12.375,0,0,0,0,2,0,0,0,0,0,0,22261,0
14415,6,1866.99,801,142,20,311.165,23.6666666666667,0,4,4,0,0,0,3,0,0,2,2,85099,0
14426,6,2196.88,1226,158,16,366.146666666667,26.3333333333333,0,0,0,0,1,0,0,2,0,0,0,22847,0
14442,4,1548.87,476,118,36,387.2175,29.5,0,0,0,0,0,0,0,0,0,0,0,23092,1
14462,10,1106.55,479,153,23,110.655,15.3,0,0,3,0,1,1,0,2,0,0,0,22948,0
14472,4,1249.75,811,147,25,312.4375,36.75,0,0,1,1,0,4,0,1,0,0,0,84879,0
14475,5,496.14,224,138,4,99.228,27.6,0,2,2,0,0,0,2,0,0,0,0,22767,0
14502,8,971.980000000001,432,78,72,121.4975,9.75,0,0,3,0,0,2,0,2,0,0,0,21340,0
14505,6,2096.97,830,132,42,349.495,22,0,0,1,1,2,0,1,1,0,1,1,47566,0
14507,4,600.31,324,60,53,150.0775,15,0,0,1,1,0,0,0,0,0,0,0,85049,0
14524,4,777.27,286,103,16,194.3175,25.75,0,0,1,1,0,0,2,0,0,0,0,20718,0
14525,6,1492.64,783,144,20,248.773333333333,24,0,2,2,1,1,0,0,1,0,1,0,21622,0
14527,40,2718.76,776,175,1,67.969,4.375,0,7,2,1,4,0,0,1,0,0,0,D,0
14534,11,2279.84,1074,149,7,207.258181818182,13.5454545454545,0,1,0,0,3,0,0,1,0,0,0,22727,0
14541,7,1315.65,603,150,6,187.95,21.4285714285714,0,0,0,0,0,0,0,0,0,0,0,84997,1
14543,13,1991.29,425,147,9,153.176153846154,11.3076923076923,0,0,0,0,0,0,0,1,0,0,0,22207,0
14560,9,840.83,168,154,0,93.4255555555555,17.1111111111111,0,0,0,0,0,0,0,2,0,0,0,22776,0
14562,4,1131.49,497,121,21,282.8725,30.25,0,0,0,0,3,0,1,2,0,0,0,85066,0
14572,4,1062.98,463,69,92,265.745,17.25,0,0,0,3,1,0,0,0,0,0,0,85071,0
14573,12,1190.62,404,107,17,99.2183333333333,8.91666666666667,0,0,0,2,0,0,1,3,0,0,0,82581,1
14584,5,1029.26,379,29,7,205.852,5.8,0,0,2,0,0,2,0,0,0,0,0,22429,1
14587,9,1470.63,726,147,22,163.403333333333,16.3333333333333,0,0,4,2,1,0,5,0,0,0,1,84997,1
14606,66,6346.75999999998,3514,176,1,96.16303030303,2.66666666666667,0,5,6,7,1,1,3,0,0,0,0,90214,0
14646,31,127365.23,90704,164,2,4108.5558064516,5.29032258064516,0,11,1,4,0,2,6,1,7,3,6,85099,0
14659,6,1328.26,640,128,25,221.376666666667,21.3333333333333,0,1,0,2,0,3,1,3,0,1,0,84997,0
14665,4,713.86,266,14,134,178.465,3.5,0,0,1,0,0,0,0,1,0,0,0,84459,0
14667,11,2802.73,1405,154,9,254.793636363636,14,0,4,0,0,0,5,0,0,0,0,1,85040,0
14676,5,1143.52,1078,94,45,228.704,18.8,0,0,0,0,0,0,0,0,0,0,0,85152,0
14680,11,12517,6188,158,16,1137.90909090909,14.3636363636364,0,5,0,0,6,0,6,0,0,0,3,84997,0
14688,13,2640.95,1770,161,2,203.15,12.3846153846154,0,1,0,0,0,0,0,0,0,0,0,23182,0
14692,4,470.8,219,87,73,117.7,21.75,0,0,0,0,0,0,0,1,0,0,0,22931,0
14696,4,870.04,464,142,21,217.51,35.5,0,0,0,0,0,0,0,0,0,0,0,78033,0
14701,10,1895.13,650,143,10,189.513,14.3,0,1,1,0,0,0,0,2,0,0,0,84459,1
14702,6,1068.95,289,175,0,178.158333333333,29.1666666666667,0,0,0,0,0,0,0,3,0,0,0,85049,0
14709,5,1619.04,810,128,25,323.808,25.6,0,4,0,0,0,0,0,0,0,2,0,85099,0
14711,8,1885.25,674,100,0,235.65625,12.5,0,0,0,0,5,2,0,0,0,0,0,84836,0
14713,6,1021.69,654,136,24,170.281666666666,22.6666666666667,0,2,2,0,0,0,3,0,0,0,4,20727,0
14730,4,767.07,442,97,16,191.7675,24.25,0,0,0,1,2,0,0,2,0,1,0,47590,0
14732,4,1283.2,740,152,24,320.8,38,0,0,1,0,0,0,0,1,0,0,0,22993,0
14733,7,3894.62,1492,161,8,556.374285714286,23,0,0,2,0,4,0,0,2,0,0,0,47566,0
14735,19,2376.21,821,146,14,125.063684210526,7.68421052631579,0,0,0,0,0,0,0,0,0,1,0,22730,0
14738,4,525.69,219,117,37,131.4225,29.25,0,0,1,0,0,0,0,0,0,0,0,21181,0
14740,4,1423.21,729,92,29,355.8025,23,0,0,1,1,0,0,0,0,0,0,0,46000,1
14744,6,691.58,369,38,119,115.263333333333,6.33333333333333,0,0,0,0,0,0,1,0,0,0,0,22384,1
14755,6,2194.38,910,158,14,365.73,26.3333333333333,0,1,2,3,3,3,0,1,0,0,0,22771,0
14776,7,1456.68,1788,141,9,208.097142857143,20.1428571428571,0,0,0,0,0,0,0,0,0,0,0,21703,0
14794,5,645.64,309,130,41,129.128,26,0,1,0,0,0,0,0,0,0,0,0,22849,1
14796,13,2912.8,2028,147,10,224.061538461539,11.3076923076923,0,0,0,4,0,0,0,2,0,0,0,84596,0
14800,8,2074.96,1598,143,29,259.37,17.875,0,0,0,0,0,0,1,0,0,0,0,22752,0
14808,4,867.41,497,6,4,216.8525,1.5,0,0,0,0,0,0,0,0,0,0,0,84931,0
14810,7,1098.26,527,136,36,156.894285714286,19.4285714285714,0,4,2,0,0,0,3,3,0,1,3,85099,0
14825,4,810.89,354,128,7,202.7225,32,0,0,1,0,1,1,0,0,0,1,0,22967,0
14842,4,1381.23,630,123,23,345.3075,30.75,0,0,0,1,0,1,0,0,0,0,0,22978,0
14849,9,2824.06,2058,142,14,313.784444444444,15.7777777777778,0,0,0,3,0,4,0,0,0,2,0,21975,0
14854,6,1923.24,1288,110,2,320.54,18.3333333333333,0,0,0,0,3,0,1,0,0,0,0,47566,0
14878,5,761.01,492,118,11,152.202,23.6,0,0,0,0,1,0,0,0,0,0,0,22139,0
14895,7,4669.36,1835,146,14,667.051428571429,20.8571428571429,0,0,3,2,2,0,2,2,0,0,0,85123,0
14903,7,1740.03,880,88,28,248.575714285714,12.5714285714286,0,1,1,1,1,2,0,0,0,0,0,84947,0
14911,78,37381.8300000001,20299,176,0,479.254230769232,2.25641025641026,33,6,11,12,4,4,3,10,0,1,0,C2,0
14944,5,1832.03,1001,110,24,366.406,22,0,0,3,0,0,1,0,0,0,0,0,85123,0
14952,7,2822.15,1305,98,44,403.164285714286,14,0,1,0,0,0,0,0,1,0,0,0,84997,0
14961,6,1958.86,1114,119,56,326.476666666667,19.8333333333333,0,0,0,2,0,0,1,1,0,0,0,84949,0
14976,4,425.26,111,130,34,106.315,32.5,0,0,0,0,0,0,0,0,0,0,0,21908,0
14978,4,1537.28,417,94,73,384.320000000001,23.5,0,0,0,1,2,0,0,2,0,0,0,72807,0
15005,18,2902.84,1942,171,0,161.268888888889,9.5,0,7,7,1,7,0,6,4,0,4,2,47566,0
15021,4,694.29,353,86,13,173.5725,21.5,0,0,2,0,0,0,0,0,0,0,1,84596,0
15023,4,3214.96,1663,156,7,803.739999999999,39,0,4,2,1,1,2,1,1,0,1,1,85099,0
15027,5,952.77,521,70,6,190.554,14,0,0,0,0,1,0,0,0,0,0,1,22605,1
15034,5,1812.68,874,105,70,362.536,21,0,0,1,0,0,0,1,0,0,0,1,84849,0
15039,33,14103.61,6803,176,0,427.382121212121,5.33333333333333,0,20,1,7,9,0,5,4,0,4,7,85099,0
15044,10,2862.77,837,156,14,286.277,15.6,0,0,3,7,1,0,0,3,0,1,0,22423,0
15046,10,2770.5,1657,171,4,277.05,17.1,0,0,2,0,0,7,0,0,0,0,0,84879,0
15058,6,1011.31,484,129,21,168.551666666667,21.5,0,2,0,0,0,0,0,0,0,0,0,21034,0
15059,7,721.03,301,164,8,103.004285714286,23.4285714285714,0,0,0,0,0,0,0,0,0,0,0,82582,0
15061,26,12023.38,7345,167,7,462.437692307692,6.42307692307692,0,0,0,5,0,0,0,0,0,0,0,22558,0
15065,5,2836.6,1153,126,2,567.32,25.2,0,0,0,1,0,0,0,1,0,0,0,22962,1
15078,14,3270.56,1734,128,28,233.611428571428,9.14285714285714,0,6,0,4,0,0,4,0,0,2,3,85099,0
15079,4,751.71,343,102,50,187.9275,25.5,0,0,1,0,0,0,1,0,0,0,1,85123,1
15093,5,2765.22,2048,139,37,553.044,27.8,0,0,0,2,0,2,0,0,0,0,0,22030,0
15098,5,649.5,60,0,20,129.9,0,0,0,0,0,0,0,0,0,0,0,0,22502,1
15107,5,133.95,99,22,149,26.79,4.4,0,0,1,0,0,0,0,0,0,0,0,22168,1
15108,4,614.95,162,44,20,153.7375,11,0,0,0,0,0,0,0,0,2,0,0,POST,0
15114,4,1027.25,1003,119,20,256.8125,29.75,0,0,0,0,0,0,0,0,0,0,0,22927,0
15122,4,911.06,486,101,34,227.765,25.25,0,2,0,0,1,0,0,0,0,1,0,22962,0
15125,12,8278.24,4479,99,9,689.853333333333,8.25,0,1,0,2,0,1,0,1,0,1,0,23167,0
15128,6,806.64,728,55,2,134.44,9.16666666666667,0,0,0,0,0,0,0,0,1,0,0,84536,0
15129,7,1801.33,1187,115,14,257.332857142857,16.4285714285714,0,0,0,0,0,0,0,3,0,0,0,22720,0
15140,4,1123.2,896,73,29,280.8,18.25,0,0,0,0,0,0,0,1,0,0,0,84970,0
15144,6,1644.62,774,94,55,274.103333333333,15.6666666666667,0,0,0,0,0,0,1,0,0,0,0,85116,0
15159,15,4257.91,1944,158,9,283.860666666667,10.5333333333333,0,0,0,1,0,0,2,0,0,0,0,85132,0
15189,30,5910.74,2150,169,1,197.024666666667,5.63333333333333,0,0,0,13,4,0,0,0,0,0,0,22423,0
15194,11,2472.82,1687,166,8,224.801818181818,15.0909090909091,0,0,0,3,1,2,0,3,0,0,0,22156,0
15201,4,590.49,647,47,38,147.6225,11.75,0,1,0,0,0,0,0,0,0,1,0,82580,0
15218,4,2447.6,1364,140,16,611.9,35,0,4,1,0,1,0,0,0,0,1,0,85099,0
15220,5,926.77,845,111,7,185.354,22.2,0,0,1,0,0,0,0,0,0,0,0,22109,0
15235,9,1552.87,932,120,55,172.541111111111,13.3333333333333,0,0,1,0,1,0,1,0,0,0,0,22303,1
15240,4,1029.83,750,120,29,257.4575,30,0,0,2,1,0,0,0,0,0,1,0,22083,0
15241,5,1047.51,973,99,21,209.502,19.8,0,0,0,0,0,0,0,0,0,0,1,22752,0
15249,6,2832.92,1432,59,34,472.153333333333,9.83333333333333,0,0,0,0,3,1,1,1,0,0,3,37370,0
15251,4,5439.25,3348,63,16,1359.8125,15.75,0,0,0,0,0,0,0,1,0,0,0,23167,0
15270,5,1272.35,659,71,76,254.47,14.2,0,0,3,0,0,0,1,0,0,0,0,75049,0
15271,6,944.7,438,174,0,157.45,29,0,0,3,0,0,0,0,2,0,0,0,85123,0
15281,9,1835.21,987,146,24,203.912222222222,16.2222222222222,0,0,1,1,3,0,0,2,0,0,0,84968,0
15290,9,1766.32,928,127,41,196.257777777778,14.1111111111111,0,0,0,1,0,1,0,0,0,0,0,22908,0
15291,14,2585.58,979,159,10,184.684285714286,11.3571428571429,0,0,0,0,0,2,0,0,0,0,0,82486,0
15296,5,2063.69,1137,150,13,412.738,30,0,0,1,1,1,0,1,1,0,1,1,84509,0
15298,4,1379.6,1039,150,25,344.9,37.5,0,1,0,0,1,0,0,0,0,1,0,22468,0
15299,5,528.08,474,137,2,105.616,27.4,0,0,0,0,0,0,0,0,0,0,0,M,0
15301,6,2139.74,1050,95,10,356.623333333333,15.8333333333333,0,0,0,0,1,0,3,0,0,0,0,20725,0
15304,7,354.65,49,118,1,50.6642857142857,16.8571428571429,0,0,0,5,0,0,0,0,0,0,0,22423,0
15311,53,33795.7700000001,22398,175,1,637.656037735851,3.30188679245283,0,21,0,0,0,0,8,0,0,0,4,84997,0
15356,4,1242.03,732,121,13,310.5075,30.25,0,0,2,0,3,2,0,1,0,0,2,47566,0
15358,15,4055.45,3491,159,16,270.363333333333,10.6,0,0,0,3,0,0,0,0,0,0,0,85049,0
15373,6,780.4,220,165,11,130.066666666667,27.5,0,0,0,3,0,0,0,0,0,0,0,21216,0
15379,7,2140.43,1525,170,7,305.775714285714,24.2857142857143,0,2,4,2,0,3,0,0,0,0,4,85123,1
15382,6,2099.27,1619,116,17,349.878333333334,19.3333333333333,0,0,0,0,0,0,0,0,0,2,2,23168,0
15410,5,2361.93,791,89,10,472.386,17.8,0,0,0,2,3,0,0,0,0,0,0,84818,0
15465,16,4163.51,600,154,18,260.219375,9.625,0,0,0,15,0,0,0,0,0,0,0,22423,0
15491,5,2400.71,1193,56,17,480.142,11.2,0,0,0,1,3,0,0,0,0,0,0,47566,0
15498,17,6975.64,3511,169,6,410.331764705883,9.94117647058824,0,3,1,3,2,0,3,2,0,1,4,85099,0
15502,4,1657.62,1552,111,2,414.405,27.75,0,0,1,1,2,0,0,0,0,0,0,84970,0
15508,6,1000.27,440,46,27,166.711666666667,7.66666666666667,0,2,2,3,0,0,0,0,0,1,0,22423,1
15513,12,5628.66,2118,154,13,469.055,12.8333333333333,0,0,1,2,1,1,0,0,0,1,0,22699,0
15518,6,972.92,696,117,53,162.153333333333,19.5,0,0,0,0,1,0,2,0,0,0,1,22659,0
15521,5,1542.78,900,42,50,308.556,8.4,0,0,0,0,0,0,1,0,0,1,0,84997,0
15529,5,1610.75,1413,112,48,322.15,22.4,0,3,0,0,2,0,2,0,0,1,1,84086,0
15535,5,485.4,131,154,11,97.08,30.8,0,0,0,2,1,0,0,0,0,0,0,85036,1
15544,4,1722.95,1516,128,11,430.7375,32,0,0,0,0,0,0,1,0,0,0,1,84997,0
15547,6,1637.16,1046,121,32,272.86,20.1666666666667,0,1,3,0,1,0,0,0,0,0,0,72351,0
15555,6,1106.45,919,60,13,184.408333333333,10,0,2,2,1,2,2,5,0,0,1,4,85202,0
15570,6,1405.23,488,123,44,234.205,20.5,0,0,1,1,1,1,0,0,0,0,0,22776,0
15581,5,327.88,119,103,10,65.576,20.6,0,0,0,0,2,1,0,1,0,0,0,47599,0
15589,4,456.58,242,58,90,114.145,14.5,0,0,1,0,1,0,0,0,0,0,0,22892,1
15596,7,924.12,378,127,37,132.017142857143,18.1428571428571,0,0,0,0,0,0,1,0,0,0,0,22502,0
15601,10,3879.75,2898,166,8,387.975,16.6,0,0,5,1,0,0,0,1,0,0,0,85123,0
15602,6,254.66,150,131,38,42.4433333333333,21.8333333333333,0,0,0,3,0,0,0,0,1,0,0,22178,0
15606,7,2136.16,644,153,8,305.165714285714,21.8571428571429,0,0,0,0,0,0,0,1,0,0,0,22726,0
15611,7,530.77,103,171,1,75.8242857142857,24.4285714285714,0,0,0,4,0,0,0,0,0,0,0,22423,0
15615,14,4788.79,2619,167,0,342.056428571429,11.9285714285714,0,6,1,1,3,1,4,2,0,0,4,85099,0
15622,10,2501,1210,91,28,250.1,9.1,0,3,0,1,1,0,0,0,0,1,0,85099,0
15625,4,929.02,706,58,15,232.255,14.5,0,0,0,0,0,0,1,0,0,0,0,21868,0
15632,5,1540.76,830,92,20,308.152,18.4,0,0,0,0,0,1,2,2,0,0,0,22690,0
15640,6,3990.83,2030,147,23,665.138333333333,24.5,0,2,3,3,0,1,0,0,0,1,0,22084,0
15643,6,647.4,242,103,17,107.9,17.1666666666667,0,0,0,2,1,0,0,1,0,0,0,23169,1
15644,4,813,557,94,4,203.25,23.5,0,0,0,0,0,0,3,0,0,0,1,85032,1
15648,4,599.9,213,62,42,149.975,15.5,0,0,0,0,0,0,0,1,1,1,0,84406,1
15658,7,652.7,168,131,28,93.2428571428571,18.7142857142857,0,0,0,5,1,0,0,0,0,0,0,22423,1
15660,5,484.62,310,86,34,96.924,17.2,0,1,0,1,0,0,0,0,0,0,2,84946,0
15671,5,1016.13,559,28,80,203.226,5.6,0,0,0,0,0,0,0,0,0,0,0,22168,0
15674,7,677.08,426,41,51,96.7257142857143,5.85714285714286,0,0,4,4,4,0,0,0,0,0,1,84279,0
15687,7,1667.85,655,145,23,238.264285714286,20.7142857142857,0,1,0,0,1,0,0,1,0,0,0,22854,1
15694,7,2402.65,535,154,14,343.235714285714,22,0,0,0,2,2,0,0,0,0,0,0,35004,1
15696,9,1550.85,713,113,51,172.316666666667,12.5555555555556,0,0,1,0,2,2,0,0,0,0,0,47566,0
15708,5,1709.72,643,116,56,341.944,23.2,0,0,4,1,0,0,0,0,0,0,0,21916,0
15719,8,2773.12,1464,158,16,346.64,19.75,0,7,6,0,5,3,5,1,0,2,5,85099,0
15737,7,657.13,361,56,24,93.8757142857143,8,0,0,0,0,1,0,3,0,0,0,0,22171,0
15738,11,2578.71,1495,142,21,234.428181818182,12.9090909090909,0,0,0,0,3,0,0,0,0,0,0,47590,0
15749,4,21535.9,9014,97,73,5383.975,24.25,0,0,3,0,1,0,0,0,0,0,0,85123,1
15769,13,30673.92,16576,166,10,2359.53230769231,12.7692307692308,0,6,0,0,0,0,0,0,0,0,0,85099,0
15785,4,1318.62,752,104,28,329.655,26,0,0,0,2,1,0,2,0,0,0,2,84755,0
15796,6,1204.97,411,115,24,200.828333333333,19.1666666666667,0,0,2,2,0,0,0,0,0,1,0,22698,0
15805,11,2580.5,1620,125,1,234.590909090909,11.3636363636364,0,3,0,0,3,0,0,0,0,1,0,22666,0
15809,4,399.21,251,118,22,99.8025,29.5,0,0,0,1,0,0,0,0,0,0,0,22781,1
15811,4,814.64,332,93,42,203.66,23.25,0,0,0,1,2,0,0,0,0,0,0,85049,0
15827,13,752.83,320,137,17,57.91,10.5384615384615,0,0,0,4,0,0,0,7,1,0,0,22720,0
15834,4,1666.82,680,111,3,416.705,27.75,0,0,0,0,0,0,1,1,0,0,0,84692,0
15838,9,8610.06,4578,145,3,956.673333333333,16.1111111111111,0,3,0,0,0,0,0,0,0,0,0,85099,0
15845,5,1912.34,1018,157,17,382.468,31.4,0,1,0,0,1,2,0,0,0,0,0,84978,0
15854,7,1807.59,590,156,10,258.227142857143,22.2857142857143,0,0,1,0,0,0,0,0,0,0,0,15056,0
15855,4,474.69,319,79,21,118.6725,19.75,0,0,0,0,2,0,0,0,0,0,0,84569,0
15856,7,4343.25,3227,119,20,620.464285714286,17,0,0,6,0,0,0,0,0,0,0,0,84596,0
15867,7,1500.55,796,149,21,214.364285714286,21.2857142857143,0,0,0,2,1,3,0,0,0,0,0,21955,0
15874,7,2181.15,1058,106,15,311.592857142857,15.1428571428571,0,0,1,0,1,0,0,0,0,0,0,21626,1
15881,5,323.79,144,0,150,64.758,0,0,0,0,0,0,0,0,0,0,0,0,22649,1
15906,4,637.26,219,35,57,159.315,8.75,0,0,0,1,0,0,0,0,0,0,0,85152,0
15910,4,550.61,431,109,45,137.6525,27.25,0,0,0,0,0,0,0,0,0,0,0,22998,0
15932,8,1549.35,1157,126,0,193.66875,15.75,0,0,1,0,2,0,0,0,0,0,0,37342,0
15938,4,335.3,192,122,39,83.825,30.5,0,0,1,0,0,0,0,0,0,0,0,22178,0
15939,11,5207.12,4107,151,18,473.374545454546,13.7272727272727,0,0,0,0,0,0,0,0,0,0,0,84970,0
15953,4,597.4,348,120,49,149.35,30,0,0,3,1,0,2,0,0,0,0,0,85231,1
15971,4,1086.15,527,68,80,271.5375,17,0,3,0,0,0,0,0,0,1,0,0,85099,0
15974,5,2042.25,1294,104,22,408.45,20.8,0,0,0,1,0,2,0,0,0,0,0,84970,0
15981,5,2061,1100,142,6,412.2,28.4,0,0,0,0,0,0,0,0,0,2,0,21977,0
15984,4,659.38,303,104,71,164.845,26,0,0,3,0,0,0,0,0,0,0,0,85123,0
15996,4,517.15,216,119,3,129.2875,29.75,0,0,0,0,0,0,0,0,0,0,0,84631,0
16011,6,963.61,670,134,14,160.601666666667,22.3333333333333,0,0,0,0,0,0,0,0,0,0,0,21669,0
16013,24,11080.87,3711,164,10,461.702916666667,6.83333333333333,0,0,5,4,6,0,0,0,0,0,0,47566,0
16019,5,2270.4,824,104,70,454.08,20.8,0,0,0,3,1,2,0,0,0,0,0,15056,0
16027,5,542.87,663,126,14,108.574,25.2,0,0,0,0,0,0,0,0,0,0,0,21326,0
16029,35,10745.39,10019,175,2,307.011142857143,5,0,11,0,0,0,0,0,0,2,0,0,85099,0
16033,15,3522.25,1292,172,3,234.816666666667,11.4666666666667,0,0,2,0,3,2,0,3,0,0,0,21534,0
16057,5,974.24,351,85,37,194.848,17,0,1,1,0,0,0,0,2,0,0,0,22776,0
16115,4,658.66,392,112,18,164.665,28,0,1,0,0,0,0,2,3,0,0,0,85049,0
16133,17,6697.62,3833,139,17,393.977647058824,8.17647058823529,0,0,0,1,3,0,0,0,0,0,0,22139,0
16145,7,1324.33,1016,167,9,189.19,23.8571428571429,0,0,2,0,2,0,0,2,0,0,1,85170,0
16156,4,1044.57,460,104,44,261.1425,26,0,0,0,0,1,0,0,3,0,1,0,22720,0
16161,10,1963.05,983,161,7,196.305,16.1,0,5,0,0,0,0,2,0,0,3,2,85099,0
16168,9,1119.51,551,132,24,124.39,14.6666666666667,0,0,1,1,0,0,0,0,0,0,0,23301,0
16170,4,940.24,662,72,13,235.06,18,0,0,0,0,0,0,0,0,0,0,0,23084,0
16180,5,4327.28,2495,81,8,865.456,16.2,0,3,0,2,1,0,0,0,0,2,1,85099,0
16186,5,1024.67,900,70,9,204.934,14,0,0,0,0,0,3,0,0,0,0,0,20971,0
16187,8,3475.62,2357,114,7,434.4525,14.25,0,2,0,2,4,3,0,0,0,0,0,47566,0
16191,13,1923.48,836,74,100,147.96,5.69230769230769,0,0,0,0,1,0,0,2,0,0,0,22701,0
16210,5,3592.57,1224,109,51,718.514,21.8,0,0,2,0,0,0,0,0,0,0,0,21137,0
16217,4,259.39,76,46,73,64.8475,11.5,0,0,0,0,0,0,0,1,1,0,0,22427,1
16218,4,1227.65,767,69,23,306.9125,17.25,0,0,0,0,0,0,2,0,0,0,2,22646,0
16235,4,656.39,249,145,24,164.0975,36.25,0,0,0,0,0,2,0,2,0,1,0,84879,0
16241,4,730.13,396,161,15,182.5325,40.25,0,1,4,0,2,0,3,0,0,1,4,85183,0
16242,4,841.64,374,111,3,210.41,27.75,0,2,0,0,0,1,2,3,0,2,0,22720,1
16265,5,2010.48,931,85,56,402.096,17,1,0,0,0,1,0,0,0,0,0,2,85206,0
16266,4,488.84,186,30,14,122.21,7.5,0,0,0,0,0,0,0,0,0,0,0,21932,0
16297,4,275.4,180,56,50,68.85,14,0,0,0,0,0,0,0,1,1,0,0,90201,1
16306,8,534.17,441,123,51,66.77125,15.375,0,0,0,0,0,0,0,0,0,0,0,22637,1
16316,7,1836.37,921,176,0,262.338571428571,25.1428571428571,0,2,0,1,3,0,0,2,0,0,0,47566,0
16321,4,155.7,42,18,143,38.925,4.5,0,0,1,0,0,0,0,0,0,0,0,22087,0
16326,5,918.58,187,161,11,183.716,32.2,0,0,0,0,1,0,0,0,0,0,0,48188,0
16333,16,13087.2,22092,117,30,817.95,7.3125,0,0,0,0,0,0,0,0,0,0,0,84077,0
16353,7,1645.28,674,120,55,235.04,17.1428571428571,0,0,0,0,0,0,0,1,0,0,0,79321,0
16356,4,210.32,92,79,35,52.58,19.75,0,0,0,0,0,0,0,0,0,0,0,82582,1
16359,9,956.28,767,155,14,106.253333333333,17.2222222222222,0,0,0,0,0,1,0,0,0,0,0,84836,0
16393,4,681.29,426,109,23,170.3225,27.25,0,4,0,0,0,0,3,0,0,1,2,85099,0
16394,4,921.28,1382,118,9,230.32,29.5,0,0,0,0,0,0,0,0,0,0,0,23004,0
16401,8,1966.54,1832,165,0,245.8175,20.625,0,0,0,0,0,0,4,0,0,0,4,22197,0
16407,5,794.74,387,118,32,158.948,23.6,0,0,2,0,2,1,0,0,0,0,0,47566,0
16419,5,737.94,288,143,6,147.588,28.6,0,0,0,2,1,2,0,0,0,0,0,84947,0
16422,43,19650.05,18790,172,2,456.977906976744,4,0,0,0,0,12,0,0,0,0,0,0,22090,0
16458,7,1333.8,860,134,8,190.542857142857,19.1428571428571,0,6,4,0,0,0,1,0,0,0,2,85099,0
16473,4,314.86,195,171,2,78.715,42.75,0,0,0,0,0,0,0,0,0,0,0,22791,1
16497,5,1550.7,789,130,41,310.14,26,0,0,0,1,1,0,0,0,0,0,0,23146,1
16523,10,3197.7,1459,138,15,319.77,13.8,0,6,0,0,0,0,4,0,0,3,3,85099,0
16525,17,7183.29,4061,167,1,422.546470588235,9.82352941176471,0,1,3,0,2,0,0,2,0,0,0,22169,0
16550,4,1211.37,905,71,2,302.8425,17.75,0,0,0,1,2,0,0,0,0,0,0,22197,0
16553,11,4059.38,3528,141,1,369.034545454545,12.8181818181818,0,0,0,0,0,2,0,1,0,0,0,22502,1
16554,5,221.01,101,127,42,44.202,25.4,0,0,0,1,1,0,0,0,0,0,0,82482,1
16556,4,1773.39,956,132,0,443.3475,33,0,0,1,1,4,0,0,2,0,0,0,47566,0
16558,11,2834.57,2040,143,14,257.688181818182,13,0,4,0,3,7,0,2,2,0,2,0,22960,0
16566,4,463.23,215,122,8,115.8075,30.5,0,0,0,0,0,0,0,0,0,0,0,21326,1
16570,6,1826.05,1166,149,0,304.341666666667,24.8333333333333,0,0,0,0,0,2,0,0,0,1,1,84970,0
16592,10,1497.08,1145,104,21,149.708,10.4,0,0,0,0,0,0,4,0,0,0,0,22464,0
16607,5,1062.24,905,95,45,212.448,19,0,0,0,0,0,0,0,0,0,0,1,23233,0
16618,5,1424.34,770,118,41,284.868,23.6,0,0,0,2,0,0,0,0,0,0,0,22847,1
16626,5,1704.79,826,97,6,340.958,19.4,0,1,0,0,0,0,1,0,0,0,0,21417,0
16638,5,1136.39,614,75,91,227.278,15,0,0,0,1,0,0,0,0,0,0,0,90125,0
16652,5,3007.22,1430,60,50,601.444,12,0,0,0,5,0,0,0,0,0,0,0,22423,0
16656,7,3085.57,3112,146,30,440.795714285714,20.8571428571429,0,0,0,0,0,0,0,0,0,0,0,84508,0
